codigo_centro,nombre_centro,direccion,cod_estado,estado,cod_municipio,municipio,cod_parroquia,parroquia,numero_mesa,electores,circuito_an,lat,lon,riesgo,origen_mesas
212102008,UNIDAD EDUCATIVA NACIONAL GABRIELA MISTRAL,,21,EDO. ZULIA,21,MP. SIMON BOLIVAR,02,PQ. MANUEL MANRIQUE,1,306,,,,1,acta
212103001,UNIDAD EDUCATIVA BOLIVARIANA RIVERA,,21,EDO. ZULIA,21,MP. SIMON BOLIVAR,03,PQ. RAFAEL URDANETA,1,834,,,,1,acta
212103002,ESCUELA BASICA NACIONAL DIOSELINA LUQUE DIAZ,,21,EDO. ZULIA,21,MP. SIMON BOLIVAR,03,PQ. RAFAEL URDANETA,1,844,,,,1,acta
212103002,ESCUELA BASICA NACIONAL DIOSELINA LUQUE DIAZ,,21,EDO. ZULIA,21,MP. SIMON BOLIVAR,03,PQ. RAFAEL URDANETA,2,844,,,,1,acta
212103002,ESCUELA BASICA NACIONAL DIOSELINA LUQUE DIAZ,,21,EDO. ZULIA,21,MP. SIMON BOLIVAR,03,PQ. RAFAEL URDANETA,3,844,,,,1,acta
212103003,ESCUELA BASICA NACIONAL BOLIVARIANA CA#AVERAL,,21,EDO. ZULIA,21,MP. SIMON BOLIVAR,03,PQ. RAFAEL URDANETA,1,589,,,,1,acta
220101001,UNIDAD EDUCATIVA AMAZONAS,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,813,,,,1,acta
220101001,UNIDAD EDUCATIVA AMAZONAS,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,813,,,,1,acta
220101001,UNIDAD EDUCATIVA AMAZONAS,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,813,,,,1,acta
220101002,ESCUELA BASICA MONSEÑOR ENRIQUE DE FERRARI,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,769,,,,1,derivado
220101002,ESCUELA BASICA MONSEÑOR ENRIQUE DE FERRARI,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,768,,,,1,derivado
220101002,ESCUELA BASICA MONSEÑOR ENRIQUE DE FERRARI,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,768,,,,1,derivado
220101004,ESCUELA BASICA SIMON BOLIVAR,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,712,,,,1,acta
220101004,ESCUELA BASICA SIMON BOLIVAR,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,711,,,,1,acta
220101005,LICEO SANTIAGO AGUERREVERE,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,728,,,,1,derivado
220101005,LICEO SANTIAGO AGUERREVERE,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,728,,,,1,derivado
220101006,ESCUELA BASICA ANDRES ELOY BLANCO,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,817,,,,1,derivado
220101006,ESCUELA BASICA ANDRES ELOY BLANCO,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,817,,,,1,derivado
220101007,ESCUELA BASICA CACIQUE ARAMARE,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,749,,,,1,acta
220101007,ESCUELA BASICA CACIQUE ARAMARE,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,749,,,,1,acta
220101008,ESCUELA GRADUADA GABRIELA MISTRAL,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,672,,,,1,acta
220101008,ESCUELA GRADUADA GABRIELA MISTRAL,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,672,,,,1,acta
220101008,ESCUELA GRADUADA GABRIELA MISTRAL,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,672,,,,1,acta
220101009,ESCUELA BASICA TACHIRA,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,776,,,,1,derivado
220101009,ESCUELA BASICA TACHIRA,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,775,,,,1,derivado
220101010,CASA DE LOS NIÑOS WANADI CENTRO RECREATIVO,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,845,,,,1,derivado
220101010,CASA DE LOS NIÑOS WANADI CENTRO RECREATIVO,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,845,,,,1,derivado
220101011,ESCUELA BASICA MENCA DE LEONI,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,888,,,,1,acta
220101011,ESCUELA BASICA MENCA DE LEONI,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,888,,,,1,acta
220101011,ESCUELA BASICA MENCA DE LEONI,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,887,,,,1,acta
220101014,CENTRO EDUCATIVO INTEGRAL BOLIVARIANO LUISA CACERES DE ARISMENDI,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,438,,,,1,acta
220101015,PREESCOLAR 5 DE JULIO,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,855,,,,1,acta
220101016,PREESCOLAR LOS LOROS,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,670,,,,1,acta
220101017,PRESCOLAR DIA INTERNACIONAL DEL NIÑO,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,438,,,,1,acta
220101018,CENTRO MOVIL ALTO PARIMA,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,554,,,,1,acta
220101018,CENTRO MOVIL ALTO PARIMA,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,553,,,,1,acta
220101019,SIMONCITO PIEDRA DE LA TORTUGA,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,503,,,,1,derivado
220101020,CENTRO MOVIL CASIQUIARE,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,697,,,,1,acta
220101021,ESCUELA DE EDUCACION INICIAL AMAZONAS LA ARMADA,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,506,,,,1,derivado
220101021,ESCUELA DE EDUCACION INICIAL AMAZONAS LA ARMADA,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,505,,,,1,derivado
220101022,CENTRO MOVIL MAISANTA,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,757,,,,1,acta
220101023,CENTRO EDUCATIVO INTEGRAL BOLIVARIANO RIO VENTUARI,,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,489,,,,1,derivado
220102001,ESCUELA BASICA DON ROMULO BETANCOURT,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,763,,,,1,acta
220102001,ESCUELA BASICA DON ROMULO BETANCOURT,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,762,,,,1,acta
220102001,ESCUELA BASICA DON ROMULO BETANCOURT,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,3,762,,,,1,acta
220102002,PREESCOLAR MADRE TERESA DE CALCUTA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,792,,,,1,acta
220102002,PREESCOLAR MADRE TERESA DE CALCUTA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,792,,,,1,acta
220102002,PREESCOLAR MADRE TERESA DE CALCUTA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,3,791,,,,1,acta
220102003,ESCUELA BASICA FELIX SOLANO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,935,,,,1,acta
220102003,ESCUELA BASICA FELIX SOLANO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,935,,,,1,acta
220102003,ESCUELA BASICA FELIX SOLANO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,3,934,,,,1,acta
220102005,UNIVERSIDAD PEDAGOGICA EXPERIMENTAL LIBERTADOR,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,678,,,,1,acta
220102005,UNIVERSIDAD PEDAGOGICA EXPERIMENTAL LIBERTADOR,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,678,,,,1,acta
220102005,UNIVERSIDAD PEDAGOGICA EXPERIMENTAL LIBERTADOR,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,3,677,,,,1,acta
220102006,ESCUELA BASICA JUAN IVIRNA CASTILLO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,662,,,,1,derivado
220102006,ESCUELA BASICA JUAN IVIRNA CASTILLO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,661,,,,1,derivado
220102006,ESCUELA BASICA JUAN IVIRNA CASTILLO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,3,661,,,,1,derivado
220102007,PREESCOLAR SIMON BOLIVAR,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,542,,,,1,acta
220102007,PREESCOLAR SIMON BOLIVAR,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,542,,,,1,acta
220102008,ESCUELA BASICA SIMON RODRIGUEZ,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,967,,,,1,acta
220102008,ESCUELA BASICA SIMON RODRIGUEZ,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,967,,,,1,acta
220102008,ESCUELA BASICA SIMON RODRIGUEZ,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,3,966,,,,1,acta
220102009,UNIDAD BASICA COLEGIO PADRE MAYANET,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,646,,,,1,acta
220102009,UNIDAD BASICA COLEGIO PADRE MAYANET,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,646,,,,1,acta
220102010,PREESCOLAR CERRO PERICO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,560,,,,1,acta
220102011,AMBULATORIO CASA INDIGENA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,644,,,,1,acta
220102012,UNIDAD EDUCATIVA BOLIVARIANA LA INDEPENDENCIA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,679,,,,1,acta
220102012,UNIDAD EDUCATIVA BOLIVARIANA LA INDEPENDENCIA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,678,,,,1,acta
220102013,PRESCOLAR ROMULO BETANCOURT,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,815,,,,1,acta
220102014,LICEO BOLIVARIANO CECILIO ACOSTA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,927,,,,1,acta
220102014,LICEO BOLIVARIANO CECILIO ACOSTA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,927,,,,1,acta
220102014,LICEO BOLIVARIANO CECILIO ACOSTA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,3,926,,,,1,acta
220102015,CENTRO EDUCATIVO INTEGRAL BOLIVARIANO SHAMANAVITH,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,673,,,,1,acta
220102016,UNIDAD EDUCATIVA BOLIVARIANA LAS MANACAS,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,917,,,,1,acta
220102017,CENTRO EDUCATIVO INTEGRAL BOLIVARIANO AYACUCHO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,793,,,,1,derivado
220102018,CENTRO MOVIL EL MOÑITO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,501,,,,1,derivado
220102018,CENTRO MOVIL EL MOÑITO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,501,,,,1,derivado
220102019,ESCUELA LIBERTADOR,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,605,,,,1,acta
220102019,ESCUELA LIBERTADOR,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,604,,,,1,acta
220102020,CENTRO DE EDUCACION INICIAL LOS TUNCANCITOS,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,555,,,,1,acta
220102020,CENTRO DE EDUCACION INICIAL LOS TUNCANCITOS,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,555,,,,1,acta
220102021,CENTRO MOVIL RUIZ PINEDA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,920,,,,1,derivado
220102021,CENTRO MOVIL RUIZ PINEDA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,919,,,,1,derivado
220102023,PREESCOLAR CENTRO DE EDUCACION INICIAL CURUMI,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,834,,,,1,acta
220102024,UNIDAD EDUCATIVA BOLIVARIANA AUTANA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,576,,,,1,acta
220102025,LICEO MARAHUACA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,927,,,,1,derivado
220102026,CENTRO MOVIL UPATA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,575,,,,1,acta
220102026,CENTRO MOVIL UPATA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,2,575,,,,1,acta
220102027,UNIDAD EDUCATIVA SOR ANA EMILIA MORENO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,796,,,,1,acta
220102028,PREESCOLAR TAMANACO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,526,,,,1,acta
220102030,BAJO EL ESCONDIDO 1,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,763,,,,1,acta
220102031,SIMON RODRIGUEZ EZEQUIEL ZAMORA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,415,,,,1,derivado
220102032,BRISAS DEL AEROPUERTO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,854,,,,1,acta
220102033,VALLE VERDE,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,493,,,,1,derivado
220102035,LA ESPERANZA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,396,,,,1,derivado
220102036,MIRADOR MONTE BELLO,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,606,,,,1,derivado
220102037,UNIDAD EDUCATIVA LOS RAUDADES,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,929,,,,1,acta
220102038,SANTA ROSA,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,704,,,,1,acta
220102039,U.E. ARTURO USLAR PIETRI,,22,EDO. AMAZONAS,01,MP. ATURES,02,PQ. LUIS ALBERTO GOMEZ,1,481,,,,1,acta
220103001,ESCUELA SANTIAGO AGUERREVERE,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,576,,,,1,acta
220103001,ESCUELA SANTIAGO AGUERREVERE,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,2,575,,,,1,acta
220103002,UNIDAD EDUCATIVA INTEGRAL BOLIVARIANA FELIX RAMON RIVAS,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,557,,,,1,derivado
220103002,UNIDAD EDUCATIVA INTEGRAL BOLIVARIANA FELIX RAMON RIVAS,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,2,556,,,,1,derivado
220103003,CENTRO MOVIL POZON DE BABILLA,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,610,,,,1,acta
220103004,CENTRO MOVIL PROVINCIAL,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,990,,,,1,acta
220103005,CENTRO MOVIL BAMBU LUCERA,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,414,,,,1,acta
220103006,CENTRO MOVIL TOPOCHO,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,502,,,,1,acta
220103007,CENTRO MOVIL EL CEJAL,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,444,,,,1,acta
220103008,CENTRO MOVIL PAVONI,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,600,,,,1,acta
220103009,CENTRO MOVIL BETANIA,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,712,,,,1,acta
220103012,CENTRO MOVIL GALIPERO,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,422,,,,1,derivado
220103013,ESCUELA TECNICA ROBINSONIANA Y ZAMORANA EMILIO ARVELO,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,743,,,,1,derivado
220103013,ESCUELA TECNICA ROBINSONIANA Y ZAMORANA EMILIO ARVELO,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,2,742,,,,1,derivado
220103017,OJO DE AGUA,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,672,,,,1,acta
220103020,ESCUELA  SAMUEL ROBINSON,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,558,,,,1,acta
220103020,ESCUELA  SAMUEL ROBINSON,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,2,558,,,,1,acta
220103021,ESCUELA PAYARAIMA,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,472,,,,1,derivado
220103023,ESCUELA ARISTIDES BORGES,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,982,,,,1,acta
220103024,ESCUELA MARIA TERESA DEL TORO,,22,EDO. AMAZONAS,01,MP. ATURES,03,PQ. PARHUEÑA,1,539,,,,1,derivado
220104001,ESCUELA  BASICA DANIEL NAVEA,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,779,,,,1,acta
220104002,PRE ESCOLAR DANIEL NAVEA,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,493,,,,1,acta
220104003,ESCUELA BASICA PADRE LUIS ROTTMAYER,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,831,,,,1,acta
220104004,CENTRO MOVIL GAVILAN,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,555,,,,1,derivado
220104005,CENTRO MOVIL SAN PEDRO DE CATANIAPO,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,135,,,,1,derivado
220104006,CENTRO MOVIL PLATANILLAL,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,726,,,,1,acta
220104007,CENTRO MOVIL LA REFORMA,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,872,,,,1,derivado
220104008,CENTRO MOVIL PARIA GRANDE,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,431,,,,1,derivado
220104009,CENTRO MOVIL PINTAO,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,421,,,,1,derivado
220104010,CENTRO MOVIL SAN PABLO DE CATANIAPO,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,157,,,,1,derivado
220104011,CENTRO MOVIL DE AGUA  BLANCA,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,425,,,,1,acta
220104012,CENTRO MOVIL RUEDA,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,273,,,,1,acta
220104013,CENTRO MOVIL SABANA DE TIGRE,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,611,,,,1,acta
220104014,ESCUELA BASICA EL LIBERTADOR,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,424,,,,1,derivado
220104015,SAN ANTONIO,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,339,,,,1,acta
220104016,SAN GABRIEL,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,478,,,,1,derivado
220104017,PARIA GRANDE,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,367,,,,1,acta
220104019,CUCURITAL LA ROCA,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,335,,,,1,derivado
220104020,U.E. LEONARDO RUIZ PINEDA,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,132,,,,1,derivado
220104021,U.E. B. TOBOGAN DE LA SELVA,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,216,,,,1,derivado
220104022,SAN FRANCISCO DE PIEDRA DE LA TORTUGA,,22,EDO. AMAZONAS,01,MP. ATURES,04,PQ. PLATANILLAL,1,208,,,,1,derivado
220201002,UNIDAD EDUCATIVA JUNIN,,22,EDO. AMAZONAS,02,MP. ATABAPO,01,PQ. SAN FERNANDO DE ATABAPO,1,916,,,,1,derivado
220201002,UNIDAD EDUCATIVA JUNIN,,22,EDO. AMAZONAS,02,MP. ATABAPO,01,PQ. SAN FERNANDO DE ATABAPO,2,916,,,,1,derivado
220201003,UNIDAD EDUCATIVA JOSE GUMILLAS,,22,EDO. AMAZONAS,02,MP. ATABAPO,01,PQ. SAN FERNANDO DE ATABAPO,1,930,,,,1,derivado
220201003,UNIDAD EDUCATIVA JOSE GUMILLAS,,22,EDO. AMAZONAS,02,MP. ATABAPO,01,PQ. SAN FERNANDO DE ATABAPO,2,930,,,,1,derivado
220201003,UNIDAD EDUCATIVA JOSE GUMILLAS,,22,EDO. AMAZONAS,02,MP. ATABAPO,01,PQ. SAN FERNANDO DE ATABAPO,3,930,,,,1,derivado
220201004,CENTRO MOVIL EL PUENTE,,22,EDO. AMAZONAS,02,MP. ATABAPO,01,PQ. SAN FERNANDO DE ATABAPO,1,387,,,,1,derivado
220201005,ESCUELA INTEGRAL BOLIVARIANA SAN FRANCISCO DE ATABAPO II,,22,EDO. AMAZONAS,02,MP. ATABAPO,01,PQ. SAN FERNANDO DE ATABAPO,1,696,,,,1,derivado
220202001,ESCUELA BASICA VICENTE SALIAS,,22,EDO. AMAZONAS,02,MP. ATABAPO,02,PQ. UCATA,1,356,,,,1,derivado
220202002,UNIDAD EDUCATIVA BOLIVARIANA JOSE MARIA ESPAÑA,,22,EDO. AMAZONAS,02,MP. ATABAPO,02,PQ. UCATA,1,534,,,,1,derivado
220203001,ESCUELA EDUARDO BLANCO,,22,EDO. AMAZONAS,02,MP. ATABAPO,03,PQ. YAPACANA,1,464,,,,1,derivado
220203002,CENTRO MOVIL CARIDA,,22,EDO. AMAZONAS,02,MP. ATABAPO,03,PQ. YAPACANA,1,142,,,,1,derivado
220203003,CENTRO MOVIL PICUA,,22,EDO. AMAZONAS,02,MP. ATABAPO,03,PQ. YAPACANA,1,189,,,,1,derivado
220203005,INHOSPITO,,22,EDO. AMAZONAS,02,MP. ATABAPO,03,PQ. YAPACANA,1,80,,,,1,derivado
220203006,INHOSPITO,,22,EDO. AMAZONAS,02,MP. ATABAPO,03,PQ. YAPACANA,1,38,,,,1,derivado
220203008,INHOSPITO,,22,EDO. AMAZONAS,02,MP. ATABAPO,03,PQ. YAPACANA,1,34,,,,1,derivado
220203009,INHOSPITO,,22,EDO. AMAZONAS,02,MP. ATABAPO,03,PQ. YAPACANA,1,10,,,,1,derivado
220204001,ESCUELA JOSE FELIX RIVAS,,22,EDO. AMAZONAS,02,MP. ATABAPO,04,PQ. CANAME,1,262,,,,1,derivado
220204002,INHOSPITO,,22,EDO. AMAZONAS,02,MP. ATABAPO,04,PQ. CANAME,1,7,,,,1,derivado
220301001,GRUPO ESCOLAR MARIO BRICE/O IRAGORRI,,22,EDO. AMAZONAS,03,MP. MAROA,01,PQ. MAROA,1,815,,,,1,derivado
220301001,GRUPO ESCOLAR MARIO BRICE/O IRAGORRI,,22,EDO. AMAZONAS,03,MP. MAROA,01,PQ. MAROA,2,814,,,,1,derivado
220302001,ESCUELA BASICA LUISA CACERES DE ARISMENDI,,22,EDO. AMAZONAS,03,MP. MAROA,02,PQ. VICTORINO,1,371,,,,1,derivado
220302002,ESCUELA SIMON RODRIGUEZ,,22,EDO. AMAZONAS,03,MP. MAROA,02,PQ. VICTORINO,1,151,,,,1,derivado
220302003,ESCUELA BASICA TABUCAL,,22,EDO. AMAZONAS,03,MP. MAROA,02,PQ. VICTORINO,1,130,,,,1,derivado
220303001,ESCUELA ACOSTA ORTIZ,,22,EDO. AMAZONAS,03,MP. MAROA,03,PQ. COMUNIDAD,1,142,,,,1,derivado
