centro_cne_id,codigo_centro,cod_estado,cod_municipio,cod_parroquia,estado,municipio,parroquia,nombre_centro,direccion,mesas,electores
240102033,240102033,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,ESCUELA BASICA ESTADAL CONCENTRADA ARTURO USLAR PIETRI,"CASERÍO CAMBURAL DERECHA CARRETERA PRINCIPAL. IZQUIERDA CARRETERA CALLE CIEGA. FRENTE CARRETERA PRINCIPAL DE CHICHIRIVICHI DE LA COSTA ASENTAMIENTO CAMPESINO LA PEÑITA, SECTOR CAMBURAL CASA",1,277
240102035,240102035,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,ESCUELA BÁSICA ESTADAL CONCENTRADA LUIS ANTONIO ARCIA MIRABAL,SECTOR PIEDRA DE CACHIMBO FRENTE CARRETERA PRINCIPAL. DERECHA SENDERO CIEGA. IZQUIERDA TRONCAL PRINCIPAL ASENTAMIENTO CAMPESINO DEL NARANJAL. PIEDRA DE CACHIMBO. CASA,1,143
240102036,240102036,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,ESCUELA KATTY PHELTS,"SECTOR LA FLORIDA IZQUIERDA CARRETERA PRINCIPAL. FRENTE CARRETERA PRINCIPAL. DERECHA TRONCAL MONTANA SECTOR AGRÍCOLA LA FLORIDA, SECTOR LOS LULOS CASA",1,98
240102037,240102037,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,ESCUELA SAMUEL CAMARGO,CASERÍO ASENTAMIENTO CAMPESINO LA PENITA SECTOR EL RAIZUDO DERECHA CARRETERA TIERRA. IZQUIERDA CARRETERA TIERRA. FRENTE CARRETERA TIERRA SECTOR AGRÍCOLA EL RAIZUDO CASA,1,143
240102038,240102038,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,ESCUELA ANIBAL GARCIA,CASERÍO EL GUIRE DERECHA CAMINO UNA PARCELA. IZQUIERDA CAMINO UNA PARCELA. FRENTE CAMINO AL FRENTE A LA TERCERA TERRAZA ASENTAMIENTO CAMPESINO EL GUIRE. CASA,1,103
240102039,240102039,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,PREESCOLAR LUISA NHAMENS,"SECTOR EL TIESTO FRENTE CALLEJÓN CALLE CIEGA. IZQUIERDA VEREDA CASAS. DERECHA PICA TERRENO VIA A TARMA, SECTOR EL TIESTO CASA",1,254
240102040,240102040,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,ESCUELA BASICA ESTADAL CONCENTRADA GLORIA VARGAS,CASERÍO EL LIRIAL DERECHA CARRETERA DE TIRRA. IZQUIERDA CARRETERA DE TIRRA. FRENTE CARRETERA DE TIERRA VÍA LA PEÑITA SECTOR LOS LIRIOS CASA,1,117
240102041,240102041,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,ESCUELA BASICA ESTADAL CONCENTRADA NATIVIDAD CARABALLO,CASERÍO LA URBINA DERECHA CARRETERA PRINCIPAL. FRENTE CARRETERA PRINCIAL. IZQUIERDA CARRERA PPRINCIPAL SECTOR LA URBINA ASENTAMIENTO CAMPESINO LA PEÑITA CASA,1,104
240102042,240102042,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,U.E.E.C. LAURA DE LOVERA,SECTOR COHETE DERECHA CALLE PRINCIPAL COHETE. IZQUIERDA CALLE PRINCIPAL COHETE. FRENTE CALLE PRINCIPAL COHETE ENTRADA EL COHETE VIA TARMA SECTOR ZAPATERAL GALPÓN,1,255
240102043,240102043,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,UNITARIA ANEXO 09 PROFESORA YURI BERMUDEZ,"SECTOR LAS LAPAS DERECHA CARRETERA PRINCIPAL. FRENTE CARRETERA VIA BOQUERON. IZQUIERDA PICA VIEJA CASERIO LAS LAPAS, SECTOR LAS LAPAS VIA BOQUERON CASA",1,361
240102047,240102047,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,CENTRO DE VOTACION EL ARENAL,SECTOR EL ARENAL DERECHA CALLE VIA ALTO PULMA. IZQUIERDA CALLE VIA MARICELA. FRENTE CALLE PRINCIPAL CANCHA DEL ARENAL CASA,1,461
240102049,240102049,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,ESCUELA BASICA ESTADAL CONCENTRADA JOSEFINA RODRIGUEZ ALEMAN,SECTOR MEDIA LEGUA FRENTE CARRETERA PRINCIPAL DE MEDIA LEGUA. IZQUIERDA PASAJE QUEBRADA. DERECHA CAMINO A LA ESCUELA FRENTE A LA FUTURA IGLESIA CASA,1,263
240102054,240102054,24,1,2,EDO. VARGAS,MP. VARGAS,PQ. CARAYACA,CENTRO DE VOTACION VIRGEN DEL CAMINO,SECTOR VIRGENCITA DERECHA CALLE CALLE3. IZQUIERDA CALLE CALLE2. FRENTE PICA COMUNICA VIA PRINCIPAL ANTIGUA BODEGA OSCAR DE LEON CASA,1,162
240103001,240103001,24,1,3,EDO. VARGAS,MP. VARGAS,PQ. CARUAO,UNIDAD EDUCATIVA. ESTATAL OSMA,SECTOR OSMA DERECHA CALLE BOLIVAR. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLEJÓN QUEBRADA MARGARITA CALLE PRINCIPAL DE OSMA CASA,1,439
240103002,240103002,24,1,3,EDO. VARGAS,MP. VARGAS,PQ. CARUAO,ESCUELA. BASICA. ESTATAL CONCENTRADA PRIMITIVA BLANCO,"CASERÍO ORITAPO DERECHA CALLE ATRAS. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLEJÓN EL PARQUE AL LADO DEL PARQUE, ORITAPO CASA",1,523
240103003,240103003,24,1,3,EDO. VARGAS,MP. VARGAS,PQ. CARUAO,ESCUELA. BASICA. ESTADAL GLADYS ACOSTA BELLO,CASERÍO TODASANA IZQUIERDA CALLE LA CANCHA. FRENTE CALLE FINAL CALLE LA IGLESIA. DERECHA CALLEJÓN CASA CALLE LA IGLESIA AL FINAL. TODASANA CASA,1,546
240103004,240103004,24,1,3,EDO. VARGAS,MP. VARGAS,PQ. CARUAO,ESCUELA BASICA ESTATAL MARIA VILLALOBOS,CASERÍO LA SABANA IZQUIERDA CALLE LICEO CARUAO. FRENTE CALLE ENTRADA SANTA CRUZ. DERECHA CALLEJÓN EL TANQUE AL LADO DEL LICEO LA SABANA CASA,2,1301
240103005,240103005,24,1,3,EDO. VARGAS,MP. VARGAS,PQ. CARUAO,ESCUELA. BASICA. ESTATAL ELINA MARINS,CASERÍO CARUAO DERECHA CALLE LOS ALMENDRONES. IZQUIERDA CALLE JOSE ISABEL. FRENTE CALLE LA IGLESIA CALLE LA IGLESIA . CARUAO CASA,1,669
240103006,240103006,24,1,3,EDO. VARGAS,MP. VARGAS,PQ. CARUAO,ESCUELA INTEGRAL BOLIVARIANA ZEA,CASERÍO CHUSPA DERECHA CALLE EL TAMBOR. IZQUIERDA CALLE LA IGLESIA NUESTRA SENORA DEL ROSARIO. FRENTE CALLE EL JOBO CALLE EL JOBO CHUSPA CASA,2,808
240103007,240103007,24,1,3,EDO. VARGAS,MP. VARGAS,PQ. CARUAO,PRE-ESCOLAR NACIONAL BOLIVARIANO JOSEFA JOAQUINA SANCHEZ,CASERÍO LA VIRGINIA DERECHA CALLE LA VAQUERA. IZQUIERDA CALLE CASA AGRARIA. FRENTE CALLE PLAZA BOLIVAR COMUNIDAD LA VIRGINIA LA SABANA PARTE ALTA CASA,1,381
240103008,240103008,24,1,3,EDO. VARGAS,MP. VARGAS,PQ. CARUAO,ESCUELA INTEGRAL BOLIVARIANA SAN JORGE,CASERÍO SAN JORGE FRENTE CALLE PRINCIPAL. DERECHA CALLEJÓN CASA AGRARIA. IZQUIERDA CALLEJÓN NENE ASENTAMIENTO CAMPESINO SAN JORGE CARUAO CASA,1,291
240104001,240104001,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA ESTADAL EMILIO GIMON STERLING,BARRIO MIRABAL DERECHA CALLE VIA AL RESPIRO. IZQUIERDA VEREDA 1 LA PAEZ. FRENTE VEREDA CASAS A SESENTA METROS DEL CENTRO DE VOTACION CODIGO 240104036 PARTE ALTA EDIFICIO,6,4638
240104002,240104002,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,CENTRO DE ESPECIALIDADES LUISA ROMERO,"URBANIZACIÓN PAEZ, BLOQUE NUMERO 3 FRENTE CALLE CENTRAL FRENTE A LA VEREDA 7. IZQUIERDA VEREDA 6 URBANIZACION PAEZ BLOQUE 3 CALLE CENTRAL LOCAL COMERCIAL",2,1591
240104003,240104003,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA INSTITUTO DE CIENCIAS DEL MAR,URBANIZACIÓN URBANIZACION ATLANTIDAD CALLE SIETE DERECHA AVENIDA TACAGUA. IZQUIERDA AVENIDA ATLANTIDAD. FRENTE CALLE SIETE URBANIZACION LA ATLANTIDA CALLE 07 CATIA LA MAR QUINTA,2,898
240104004,240104004,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA BASICA ESTADAL ANGEL VALERO HOSTOS,BARRIO CALLE RUIZ PINEDA SUBIDA SAN REMO IZQUIERDA AVENIDA PRINCIPAL LAS TUNITAS. FRENTE CALLE RUIZ PINEDA. DERECHA CARRERA SUBIDA SAN REMO AL LADO DE LA CANCHA CALLE RUIZ PINEDA BARRIO LAS TUNITAS EDIFICIO,3,1853
240104005,240104005,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA. BASICA. ESTADAL ARRECIFE,SECTOR ARRECIFE BAJADA PRINCIPAL DE ARRECIFE FRENTE AVENIDA PRINCIPAL VISTA EL MAR SECTOR ARRECIFE. DERECHA CALLEJÓN SIN SALIDA. IZQUIERDA CALLEJÓN CALLEJON SIN SALIDA CALLE PRINCIPAL CON CALLE EL COLEGIO BARRIO VISTA AL MAR EDIFICIO,4,2785
240104006,240104006,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA NACIONAL GUSTAVO OLIVARES BOSQUES,SECTOR LA PRIMERA LOMA POLIGONAL A LAS TUNITAS DERECHA CALLE EL CANAL. IZQUIERDA CALLE BRISAS DE LOUDEZ. FRENTE CALLE EL CARMEN BARRIO LAS TUNITAS CALLE EL CARMEN CATIA LA MAR EDIFICIO,3,2208
240104007,240104007,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA ESTADAL LEON TRUJILLO,SECTOR MAMO EL DESAGUE DERECHA CALLE PRINCIPAL. IZQUIERDA CALLE CASAS. FRENTE CALLE CALLE PRINCIPAL CON EL DESAGUE CALLE PRINCIPAL EL DESAGUE MAMO ABAJO CATIA LA MAR CASA,5,3411
240104008,240104008,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA. ESTADAL MONSEÑOR ARIAS BLANCO,SECTOR LA CAPILLA DE MAMO PARTE ALTA DERECHA CALLE CASAS. IZQUIERDA CALLE PRINCIPAL MAMO ARRIBA. FRENTE CALLE GUAICAIPURO PRINCIPAL FRENTE A LA CAPILLA BARRIO LA CAPILLA MAMO ARRIBA CASA,3,1694
240104009,240104009,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA ESTADAL MARAPA,SECTOR MARAPA PIACHE FRENTE CALLE CALLE PRINCIPAL DE MARAPA. IZQUIERDA CALLEJÓN AL LADO QUEDA UN TALLER MECANICO. DERECHA CAMINO COLINDA CON UNA VIVIENDA FAMILIAR CALLE REAL DE MARAPA EDIFICIO,4,2947
240104010,240104010,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA ESTATAL DOCTOR ALFREDO MACHADO,URBANIZACIÓN URBANIZACION SOUBLETT SECTOR LAS CASITAS VIEJAS DERECHA AVENIDA AVENIDA PRINCIPAL SECTOR LA SOUBLETT. IZQUIERDA CALLEJÓN DETRAS DE LA ESCUELA MACHADO Y SANTA CRUZ. FRENTE CAMINO CAMINO PLAZA BOLIVAR URBANIZACION SOUBLETTE AL LADO DE LA IGLESI,6,4336
240104011,240104011,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA TECNICA INDUSTRIAL ROBINSONIANA CARLOS FIOLL,SECTOR MARAPA MARINA FRENTE CALLE CALLE LOS EXCURSIONISTAS FRENTE A LOS BLOQUES DE MARAPA MARINA. IZQUIERDA TRANSVERSAL SAILIDA COMUNIDA DE CATAMARE. DERECHA SENDERO COLINDA CON LA ESCULA NAVAL COLINA DE LOS EXCURSIONISTAS URBANIZACION MARINA MARAPA EDIFI,4,2609
240104012,240104012,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA. ESTATAL GUARDERIA INFANTIL CATIA LA MAR,URBANIZACIÓN LA SOUBLETT CALLE PRINCIPAL FRENTE AVENIDA PRINCIPAL SOUBLETTE. DERECHA CALLE VIA SANTA CRUZ. IZQUIERDA PROLONGACIÓN CASA FAMILIAR URBANIZACION SOUBLETTE AL LADO DE LA IGLESIA NTRA SEÑORA DE COROMOTO. CATIA LA MAR QUINTA,2,961
240104013,240104013,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA. NACIONAL NARCISO GONELL,URBANIZACIÓN SOUBLETTE FRENTE PROLONGACIÓN SOUBLETTE. IZQUIERDA CALLEJÓN CASITAS VIEJAS DE LA SOUBLETTE. DERECHA PASAJE ENTRE BLOQUE 1 Y LICEO URBANIZACION ROMULO GALLEGOS PROLONGACION SOUBLETTE CATIA LA MAR EDIFICIO,7,4810
240104014,240104014,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,PRE-ESCOLAR CRISTOBAL ROJAS,SECTOR LA RORAIMA FRENTE CALLE PRINCIPAL LA RORAIMA. IZQUIERDA CALLEJÓN AL LADO DE LA CANCHA RORAIMA. DERECHA PASAJE TERRENO CALLE PAEZ URBANIZACION PROLONGACION SOUBLETTE CALLE RORAIMA CASA,1,688
240104015,240104015,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA PRIVADA COLEGIO SAN JOSE DE CATIA LA MAR,URBANIZACIÓN LA ATLANTIDA IZQUIERDA CALLE PARAMACUTO. FRENTE CALLE NUMERO 4 CUARTA TRANSVERSAL URBANIZACION ATLANTIDA CATIA LA MAR EDIFICIO,3,2121
240104016,240104016,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA PRIVADA GUAL Y ESPAÑA,URBANIZACIÓN TACAGUA CALLE SEIS Y SIETE FRENTE AVENIDA TACAGUA. DERECHA CALLE SIETE. IZQUIERDA CALLE SEIS CALLE TACAGUA AVENIDA ATLANTIDA TRANSVERSAR 7 QUINTA,2,1023
240104017,240104017,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA COLEGIO JUAN XXIII CATIA LA MAR,URBANIZACIÓN ATLANTIDAD CALLE TACAGUA CON CALLE CINCO DERECHA AVENIDA TACAGUA. IZQUIERDA CALLE TACAGUA. FRENTE CALLE CINCO CALLE TACAGUA QUINTA JOSEFA URBANIZACION ATLANTIDA CASA,2,1162
240104018,240104018,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA. ESTATAL VICENTE LECUNA,BARRIO CALLE REAL DE MIRABAL FRENTE CALLE REAL DE MIRABAL. DERECHA CALLEJÓN SIN SALIDA. IZQUIERDA CALLEJÓN CENTRO MOVIL LA CANCHA CODIGO 240104040 BARRIO MIRABAL LA REDOMA FINAL DE LA CALLE PRINCIPAL CASA,4,2809
240104020,240104020,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA. BASICA. ESTADAL,VIA ETERNA SECTOR VIA ETERNA DERECHA CALLE LA CEIBA. IZQUIERDA CALLE PRINCIPAL DE VIA ETERNA. FRENTE CALLE ROMULO GALLEGO BARRIO VIA ETERNA PRIMER JABILLO CALLEJON ROMULO GALLEGOS CASA,4,2943
240104021,240104021,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA. BASICA. NACIONAL. CATIA LA MAR,BARRIO EZEQUIEL ZAMORA DERECHA CALLE PRINCIPAL. IZQUIERDA CALLE LOS ALMENDRONES. FRENTE CALLE LAS ACACIAS BARRIO EZEQUIEL ZAMORA CALLE LAS ACACIAS CON ALMENDRONES CASA,5,3803
240104023,240104023,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA NACIONAL DOCTOR RAFAEL VEGAS,BARRIO LA RORAIMA SECTOR 2 LA SOUBLETTE IZQUIERDA CALLE PAEZ AL LADO DE LA QUEBRADA. FRENTE CALLE PAEZ. DERECHA CAMINO CASA LAS MONJAS BARRIO RORAIMA CALLE REAL SECTOR LA PICHONA CATIA LA MAR EDIFICIO,4,2593
240104025,240104025,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIVERSIDAD MARITIMA DEL CARIBE,"SECTOR AVENIDA EL EJERCITO, AL LADO DEL CENTRO DE ADIESTRAMIENTO NAVAL CANES DERECHA AVENIDA PDVSA. IZQUIERDA AVENIDA CANES. FRENTE AVENIDA EL EJERCITO AVENIDA PRINCIPAL DEL EJERCITO EDIFICIO",5,3878
240104026,240104026,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA ESTADAL FELIX MARTIN VIERA,SECTOR SAN FRANCISCO URBANIZACION HERUES DE TACOA DERECHA AVENIDA VIA CARAYACA ENTRADA LA PICA. IZQUIERDA CALLE MONTAÑA. FRENTE CALLE EDIFICIOS URBANIZACION HEROES DE TACOA SECTOR SAN FRANCISCO VIA LA ESPERANZA CASA,1,509
240104027,240104027,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA BASICA NACIONAL BOLIVARIANA VISTA AL MAR,BARRIO VISTA AL MAR DERECHA CALLE PRINCIPAL. IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE CASAS BARRIO VISTA AL MAR SECTOR VIA ETERNA CALLE REAL CASA,2,1028
240104028,240104028,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,JARDIN DE INFANCIA LOS OLIVOS,BARRIO LOS OLIVOS DERECHA CALLE TRANSVERSAL. IZQUIERDA CALLE TRANSVERSAL. FRENTE CALLE LIBERTADOR SECTOR LOS TUBOS BARRIO LOS OLIVOS SECTOR LA VUELTA CALLE LIBERTADOR CASA,1,575
240104029,240104029,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA BASICA BOLIVARIANA NACIONAL LA ESPERANZA,SECTOR LA ESPERANZA SECTOR 1 FRENTE CALLE LA ESCUELA. IZQUIERDA CALLEJÓN CALLEJON CIEGO COLINDA CON LA COMUNIDAD BELLA VISTA. DERECHA VEREDA SALIDA A LA COMUNIDAD BELLA VISTA SECTOR LA ESPERENZA TERRAZA LAS ACACIAS VIA CARAYACA CASA,3,1929
240104030,240104030,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,COLEGIO ROMULO BETANCOURT,BARRIO LA PAEZ AVENIDA PRINCIPAL .VEREDA CUATRO #404 FRENTE AVENIDA LA ARMADA FRENTE ESTADIUM CESAR NIEVES. DERECHA SENDERO VEREDA TRES. IZQUIERDA SENDERO VEREDA CUATRO URBANIZACION PAEZ CASA,3,1857
240104032,240104032,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA BASICA ESTADAL BOLIVARIANA LAS TUNITAS,"SECTOR SECTOR LAS TUNITAS CALLE EL CARMEN AL LADO DE LA CASA HOGAR PADRE LUCIANO DERECHA CALLE EL CARMEN. IZQUIERDA CALLE CASAS. FRENTE CALLE EL CARMEN CALLE EL CARMEN, DIAGONAL AL LICEO OLIVARES BOSQUES. SECTOR LAS TUNITAS CASA",3,2204
240104033,240104033,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA BASICA NACIONAL VALLE LA CRUZ,SECTOR VALLE LA CRUZ DERECHA AVENIDA PRINCIPAL. IZQUIERDA TRANSVERSAL PRINCIPAL. FRENTE TRANSVERSAL LA CANCHA BARRIO EZEQUIEL ZAMORA SECTOR VALLE LA CRUZ CASA,1,595
240104034,240104034,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA BASICA NACIONAL BOLIVARIANA RAFAEL CABRICES BELTRAN,"SECTOR MARAPA PIACHE SECTOR 1 DERECHA CALLE PARAISO. IZQUIERDA CALLE PARAISO. FRENTE BULEVAR PLAZA SECTOR EL PIACHE I, CALLE EL PARAISO CATIA LA MAR CASA",1,364
240104035,240104035,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA BASICA ESTADAL NEGRO PRIMERO,"BARRIO SECTOR NEGRO PRIMERO PARTE ALTA CALLE LOS TUBOS FRENTE CALLE LOS TUBOS. DERECHA CARRETERA FINAL. IZQUIERDA CAMINO LOS RANCHOS PROLONGACION SOUBLETTE, SECTOR NEGRO PRIMERO, PARTE ALTA, CALLE LOS TUBOS EDIFICIO",1,399
240104036,240104036,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA ESTADAL EMILIO GIMON STERLING (2),BARRIO MIRABAL DERECHA CALLE VIA EL RESPIRO. FRENTE CALLEJÓN VARGAS. IZQUIERDA VEREDA 1 DE LA PAEZ AL LADO DEL CENTRO DE VOTACION CODIGO 240104001 PARTE BAJA EDIFICIO,2,963
240104037,240104037,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,PREESCOLAR YAJAIRA CASTILLO,BARRIO CATAMARE CALLE EL CARMEN FRENTE AL BULEVARD LA MARINA FRENTE AVENIDA PASEO LA MARINA. DERECHA CALLE CAPANA. IZQUIERDA CALLE PRINCIPAL CATAMARE CALLE EL CARMEN CATAMARE FRENTE AL BULEVARD LA MARINA CASA,1,483
240104038,240104038,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA PRIVADA COLEGIO SAN FRANCISCO DE ASIS,URBANIZACIÓN LA MARINA CALLE CAPANA QUINTA CARMENCITA IZQUIERDA AVENIDA LOS EXCURSIONISTA. DERECHA CALLE CATAMARE. FRENTE CALLE CAPANA URBANIZACION LA MARINA CALLE CAPANA QUINTA CARMENCITA CASA,1,473
240104039,240104039,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,CENTRO DE EDUCACION INTEGRAL JOSE PEREZ CHIRINOS,"URBANIZACIÓN URBANIZACION ROMULO GALLEGOS LA SOUBLETTE FRENTE AVENIDA BAJADA LA SOUBLETTE. DERECHA PROLONGACIÓN ROMULO GALLEGOS. IZQUIERDA CALLEJÓN ENTRE BLOQUE 8 Y 12 URBANIZACION ROMULO GALLEGOS ENTRE LOS BLOQUES 8,10 Y 11 CASA",1,399
240104040,240104040,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,CENTRO MOVIL LA CANCHA,BARRIO MIRABAL FRENTE CALLE REAL DE MIRABAL. DERECHA CALLEJÓN AL LADO DEL CENTRO DE VOTACION VICENTE LECUNA CODIGO 240104018. IZQUIERDA CALLEJÓN ALEGRIA BARRIO MIRABAL LA REDOMA FINAL DE LA CALLE PRINCIPAL,1,379
240104041,240104041,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,UNIDAD EDUCATIVA PRIVADA FATIMA,BARRIO EZEQUIEL ZAMORA IZQUIERDA CALLE CIEGA. FRENTE CALLE LAS ACACIAS. DERECHA TRANSVERSAL LOS ALMENDRONES CALLE LAS ACACIAS BARRIO EZEQUIEL ZAMORA CASA,1,608
240104042,240104042,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,CENTRO DE EDUCACION INTEGRAL NACIONAL YAJAIRA CASTILLO,BARRIO VISTA AL MAR SECTOR ARRECIFE.CALLE LOS CACIQUES IZQUIERDA AVENIDA PRINCIPAL ARRECIFE. DERECHA CALLE COLEGIO. FRENTE CALLE LOS CACIQUES CALLE LOS CACIQUES VISTA AL MAR ARRECIFE CASA,1,350
240104044,240104044,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,ESCUELA INTEGRAL BOLIVARIANA FE Y ESPERANZA,SECTOR LA ESPERANZA CUARTA (4) TERRAZA LAS ACACIAS FRENTE VEREDA LAS ACACIAS. IZQUIERDA SENDERO SIN NOMBRE. DERECHA CAMINO SIN NOMBRE LA BODEGA ESPERANZA O MITA EDIFICIO,1,356
240104048,240104048,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,CENTRO DE VOTACION ARRECIFE,SECTOR ARRECIFE FRENTE AVENIDA IPOSTEL. IZQUIERDA ESCALERA SIN NOMBRE. DERECHA CAMINO SIN MOMBRE PARADA DE VISTA AL MAR DE ARRECIFE CASA,1,232
240104049,240104049,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,CENTRO DE VOTACION PARAISO AZUL,BARRIO PARAISO AZUL DERECHA CALLE PARAISO. IZQUIERDA CALLE EL ESFUERZO. FRENTE CALLE ALI PRIMERA SECTOR PARTE ALTA CASA,1,166
240104050,240104050,24,1,4,EDO. VARGAS,MP. VARGAS,PQ. CATIA LA MAR,CENTRO DE VOTACION ESPERANZA 3,SECTOR ESPERANZA 3 TERRAZA A FRENTE CALLE VIA PRINCIPAL ESPERANZA 3. IZQUIERDA CARRETERA TERRAZA A. DERECHA CAMINO SIN NOMBRE DESPUES DE LOS TANQUES DE AGUA CASA,1,177
240105003,240105003,24,1,5,EDO. VARGAS,MP. VARGAS,PQ. LA GUAIRA,ESCUELA MUNICIPAL LA GUAIRA,SECTOR SAN JUAN DE DIOS A PUNTO FIJO DERECHA CALLE LA IGLESIA. IZQUIERDA CALLE SAL SI PUEDES. FRENTE CALLE SAN JUAN DE DIOS PUNTO FIJO A SAN JUAN DE DIOS CASA,2,1091
240105004,240105004,24,1,5,EDO. VARGAS,MP. VARGAS,PQ. LA GUAIRA,ESCUELA MUNICIPAL LUISA CASTILLO,BARRIO CALLE REAL DE PUNTA DE MULATOS DETRAS DEL MERCADO MUNICIPAL DERECHA CALLE STERLING. IZQUIERDA CALLE GUANAPE 2. FRENTE CALLE REAL AVENIDA SOUBLETTE PUNTA MULATOS DETRAS DEL MERCADO EDIFICIO,6,4339
240105006,240105006,24,1,5,EDO. VARGAS,MP. VARGAS,PQ. LA GUAIRA,UNIDAD EDUCATIVA NACIONAL SERGIO MARIA RECAGNO,BARRIO CABRERIA PARTE ALTA LA GUAIRA DERECHA CALLE EL GARAJE. IZQUIERDA CALLE LA BODEGA. FRENTE CALLE PRINCIPAL LA CABRERIA FINAL CALLE LA CABRERIA EDIFICIO,2,1421
